filename,palsa
746_57_5050_2015_crop_135,5.5
746_57_5050_2015_negcrop_0,0.0
746_57_5050_2015_negcrop_1,0.0
746_57_5050_2015_negcrop_2,0.0
746_57_5050_2015_negcrop_4,0.0
746_57_5050_2015_negcrop_6,0.0
746_57_5050_2015_negcrop_7,0.0
746_57_5050_2015_negcrop_8,0.0
746_57_5050_2015_negcrop_10,0.0
761_72_2525_2018_crop_5,1.5
761_72_2525_2018_crop_16,1.0
761_72_2525_2018_crop_29,1.75
761_72_2525_2018_crop_125,1.0
761_72_2525_2018_crop_126,4.75
761_72_2525_2018_crop_138,3.25
761_72_2525_2018_negcrop_0,0.0
761_72_2525_2018_negcrop_1,0.0
761_72_2525_2018_negcrop_2,0.0
761_72_2525_2018_negcrop_3,0.0
761_72_2525_2018_negcrop_4,0.0
761_72_2525_2018_negcrop_6,0.0
761_77_5075_2013_crop_27,1.75
761_77_5075_2013_crop_38,6.0
761_77_5075_2013_crop_39,7.5
761_77_5075_2013_negcrop_0,0.0
761_77_5075_2013_negcrop_1,0.0
761_77_5075_2013_negcrop_2,0.0
758_70_0075_2013_crop_3,11.5
758_70_0075_2013_crop_10,5.5
758_70_0075_2013_crop_13,25.25
758_70_0075_2013_crop_14,21.25
758_70_0075_2013_crop_15,2.5
758_70_0075_2013_crop_25,0.5
758_70_0075_2013_crop_131,6.75
758_70_0075_2013_negcrop_1,0.0
758_70_0075_2013_negcrop_2,0.0
758_70_0075_2013_negcrop_3,0.0
758_70_0075_2013_negcrop_4,0.0
758_70_0075_2013_negcrop_5,0.0
750_67_2500_2015_negcrop_0,0.0
750_67_2500_2015_negcrop_1,0.0
750_67_2500_2015_negcrop_2,0.0
764_72_0000_2018_negcrop_0,0.0
760_77_7525_2015_crop_90,2.5
760_77_7525_2015_crop_102,0.5
760_77_7525_2015_negcrop_0,0.0
760_77_7525_2015_negcrop_1,0.0
751_66_5025_2015_crop_48,0.0
751_66_5025_2015_crop_54,0.5
751_66_5025_2015_crop_55,0.0
751_66_5025_2015_crop_56,0.5
751_66_5025_2015_crop_62,0.25
751_66_5025_2015_crop_63,2.25
751_66_5025_2015_crop_64,0.0
751_66_5025_2015_crop_66,0.0
751_66_5025_2015_crop_73,0.0
751_66_5025_2015_crop_74,0.0
751_66_5025_2015_crop_75,11.0
751_66_5025_2015_crop_76,4.25
751_66_5025_2015_crop_78,0.0
751_66_5025_2015_crop_79,0.0
751_66_5025_2015_crop_88,0.25
751_66_5025_2015_crop_89,1.75
751_66_5025_2015_crop_101,4.25
751_66_5025_2015_crop_114,4.25
751_66_5025_2015_crop_120,0.5
751_66_5025_2015_crop_134,1.0
751_66_5025_2015_crop_135,0.5
751_66_5025_2015_negcrop_0,0.0
751_66_5025_2015_negcrop_2,0.0
751_66_5025_2015_negcrop_3,0.0
751_66_5025_2015_negcrop_5,0.0
751_66_5025_2015_negcrop_7,0.0
751_66_5025_2015_negcrop_9,0.0
751_66_5025_2015_negcrop_10,0.0
751_66_5025_2015_negcrop_13,0.0
751_66_5025_2015_negcrop_14,0.0
751_66_5025_2015_negcrop_15,0.0
751_66_5025_2015_negcrop_16,0.0
751_66_5025_2015_negcrop_17,0.0
751_66_5025_2015_negcrop_18,0.0
751_66_5025_2015_negcrop_21,0.0
751_66_5025_2015_negcrop_25,0.0
759_68_0050_2014_crop_15,4.5
759_68_0050_2014_crop_16,1.25
759_68_0050_2014_crop_17,3.25
759_68_0050_2014_crop_30,3.0
759_68_0050_2014_crop_35,0.5
759_68_0050_2014_crop_41,0.5
759_68_0050_2014_crop_42,1.75
759_68_0050_2014_crop_47,1.25
759_68_0050_2014_negcrop_0,0.0
759_68_0050_2014_negcrop_1,0.0
759_68_0050_2014_negcrop_5,0.0
759_68_0050_2014_negcrop_7,0.0
759_68_0050_2014_negcrop_9,0.0
759_68_0050_2014_negcrop_10,0.0
762_72_7500_2018_crop_67,0.0
762_72_7500_2018_crop_78,0.75
762_72_7500_2018_crop_80,0.0
762_72_7500_2018_crop_90,0.25
762_72_7500_2018_crop_91,2.0
762_72_7500_2018_negcrop_1,0.0
762_72_7500_2018_negcrop_2,0.0
762_72_7500_2018_negcrop_3,0.0
762_72_7500_2018_negcrop_4,0.0
762_72_7500_2018_negcrop_5,0.0
762_72_7500_2018_negcrop_6,0.0
762_72_7500_2018_negcrop_7,0.0
755_68_5050_2016_crop_24,0.0
755_68_5050_2016_crop_72,0.0
755_68_5050_2016_negcrop_1,0.0
755_68_5050_2016_negcrop_2,0.0
755_68_5050_2016_negcrop_3,0.0
762_74_5050_2018_crop_47,0.25
762_74_5050_2018_negcrop_0,0.0
757_72_7575_2013_crop_15,0.5
757_72_7575_2013_crop_16,0.25
757_72_7575_2013_crop_27,0.25
757_72_7575_2013_crop_50,1.25
757_72_7575_2013_crop_51,13.5
757_72_7575_2013_crop_62,17.0
757_72_7575_2013_crop_63,37.75
757_72_7575_2013_crop_73,6.25
757_72_7575_2013_crop_74,21.5
757_72_7575_2013_crop_75,33.75
757_72_7575_2013_crop_76,6.0
757_72_7575_2013_crop_85,48.0
757_72_7575_2013_crop_86,34.25
757_72_7575_2013_crop_87,16.5
757_72_7575_2013_crop_95,1.75
757_72_7575_2013_crop_96,1.0
757_72_7575_2013_crop_98,3.0
757_72_7575_2013_crop_99,10.75
757_72_7575_2013_crop_107,0.5
757_72_7575_2013_crop_121,13.0
757_72_7575_2013_crop_133,1.25
757_72_7575_2013_negcrop_1,0.0
757_72_7575_2013_negcrop_2,0.0
757_72_7575_2013_negcrop_3,0.0
757_72_7575_2013_negcrop_4,0.0
757_72_7575_2013_negcrop_5,0.0
757_72_7575_2013_negcrop_6,0.0
757_72_7575_2013_negcrop_7,0.0
757_72_7575_2013_negcrop_8,0.0
757_72_7575_2013_negcrop_9,0.0
757_72_7575_2013_negcrop_10,0.0
757_72_7575_2013_negcrop_11,0.0
757_72_7575_2013_negcrop_13,0.0
757_72_7575_2013_negcrop_14,0.0
757_72_7575_2013_negcrop_15,0.0
757_72_7575_2013_negcrop_16,0.0
757_72_7575_2013_negcrop_18,0.0
757_72_7575_2013_negcrop_19,0.0
757_72_7575_2013_negcrop_20,0.0
757_72_7575_2013_negcrop_21,0.0
757_72_7575_2013_negcrop_22,0.0
757_72_7575_2013_negcrop_24,0.0
757_72_7575_2013_negcrop_25,0.0
755_70_5000_2010_crop_135,0.0
755_70_5000_2010_negcrop_0,0.0
762_77_5000_2015_crop_6,21.5
762_77_5000_2015_crop_7,37.25
762_77_5000_2015_crop_8,23.75
762_77_5000_2015_crop_19,41.75
762_77_5000_2015_crop_20,6.25
762_77_5000_2015_crop_30,3.75
762_77_5000_2015_crop_40,4.75
762_77_5000_2015_crop_42,1.5
762_77_5000_2015_crop_51,0.0
762_77_5000_2015_negcrop_1,0.0
762_77_5000_2015_negcrop_2,0.0
762_77_5000_2015_negcrop_5,0.0
762_77_5000_2015_negcrop_9,0.0
762_77_5000_2015_negcrop_10,0.0
762_77_5000_2015_negcrop_12,0.0
762_77_5000_2015_negcrop_13,0.0
762_77_5000_2015_negcrop_14,0.0
762_77_5000_2015_negcrop_15,0.0
759_71_5050_2013_crop_23,0.0
759_71_5050_2013_crop_46,1.25
759_71_5050_2013_crop_87,1.0
759_71_5050_2013_negcrop_0,0.0
759_71_5050_2013_negcrop_1,0.0
759_71_5050_2013_negcrop_2,0.0
759_71_5050_2013_negcrop_3,0.0
759_71_5050_2013_negcrop_4,0.0
759_71_5050_2013_negcrop_6,0.0
755_70_7575_2010_crop_84,2.5
755_70_7575_2010_negcrop_0,0.0
761_72_7500_2018_crop_3,1.25
761_72_7500_2018_crop_17,0.0
761_72_7500_2018_crop_28,3.0
761_72_7500_2018_crop_30,0.0
761_72_7500_2018_crop_31,0.0
761_72_7500_2018_crop_32,0.0
761_72_7500_2018_crop_40,9.5
761_72_7500_2018_crop_42,0.0
761_72_7500_2018_crop_43,0.0
761_72_7500_2018_crop_44,0.0
761_72_7500_2018_crop_52,0.0
761_72_7500_2018_negcrop_0,0.0
761_72_7500_2018_negcrop_1,0.0
761_72_7500_2018_negcrop_2,0.0
761_72_7500_2018_negcrop_3,0.0
761_72_7500_2018_negcrop_4,0.0
761_72_7500_2018_negcrop_6,0.0
761_72_7500_2018_negcrop_7,0.0
761_72_7500_2018_negcrop_8,0.0
761_72_7500_2018_negcrop_11,0.0
761_72_7500_2018_negcrop_12,0.0
765_72_7550_2016_crop_60,1.75
765_72_7550_2016_crop_85,0.0
765_72_7550_2016_crop_97,0.0
765_72_7550_2016_negcrop_0,0.0
765_72_7550_2016_negcrop_1,0.0
765_72_7550_2016_negcrop_2,0.0
750_66_5050_2015_crop_138,1.5
750_66_5050_2015_negcrop_0,0.0
750_66_5050_2015_negcrop_1,0.0
750_62_5075_2015_negcrop_0,0.0
755_68_7500_2016_crop_67,0.25
755_68_7500_2016_negcrop_0,0.0
756_70_0000_2010_crop_5,3.0
756_70_0000_2010_crop_12,1.0
756_70_0000_2010_crop_15,0.0
756_70_0000_2010_crop_17,4.0
756_70_0000_2010_crop_27,0.0
756_70_0000_2010_crop_28,10.75
756_70_0000_2010_crop_38,0.0
756_70_0000_2010_crop_39,3.25
756_70_0000_2010_crop_49,0.0
756_70_0000_2010_crop_93,0.25
756_70_0000_2010_crop_110,0.75
756_70_0000_2010_crop_129,2.25
756_70_0000_2010_negcrop_1,0.0
756_70_0000_2010_negcrop_2,0.0
756_70_0000_2010_negcrop_5,0.0
756_70_0000_2010_negcrop_6,0.0
756_70_0000_2010_negcrop_7,0.0
756_70_0000_2010_negcrop_8,0.0
756_70_0000_2010_negcrop_10,0.0
756_70_0000_2010_negcrop_11,0.0
756_70_0000_2010_negcrop_13,0.0
756_70_0000_2010_negcrop_14,0.0
756_70_0000_2010_negcrop_15,0.0
756_70_0000_2010_negcrop_16,0.0
756_70_0000_2010_negcrop_17,0.0
732_52_7525_2015_negcrop_1,0.0
751_65_5050_2015_crop_85,2.0
751_65_5050_2015_crop_88,0.0
751_65_5050_2015_crop_97,0.0
751_65_5050_2015_negcrop_0,0.0
751_65_5050_2015_negcrop_2,0.0
751_65_5050_2015_negcrop_4,0.0
751_65_5050_2015_negcrop_5,0.0
751_65_5050_2015_negcrop_6,0.0
751_65_5050_2015_negcrop_7,0.0
760_72_0000_2018_crop_76,0.25
760_72_0000_2018_crop_89,13.0
760_72_0000_2018_crop_90,6.5
760_72_0000_2018_crop_100,1.25
760_72_0000_2018_crop_101,0.0
760_72_0000_2018_crop_110,3.0
760_72_0000_2018_crop_123,0.0
760_72_0000_2018_crop_141,0.0
760_72_0000_2018_crop_143,2.0
760_72_0000_2018_negcrop_0,0.0
760_72_0000_2018_negcrop_2,0.0
760_72_0000_2018_negcrop_4,0.0
760_72_0000_2018_negcrop_5,0.0
760_72_0000_2018_negcrop_7,0.0
760_72_0000_2018_negcrop_8,0.0
760_72_0000_2018_negcrop_9,0.0
760_72_0000_2018_negcrop_10,0.0
760_72_0000_2018_negcrop_14,0.0
760_72_0000_2018_negcrop_16,0.0
766_73_5000_2016_negcrop_0,0.0
765_71_5050_2016_crop_112,0.0
765_71_5050_2016_crop_113,0.0
765_71_5050_2016_negcrop_0,0.0
765_71_5050_2016_negcrop_1,0.0
759_73_0000_2013_crop_8,0.25
759_73_0000_2013_crop_49,5.5
759_73_0000_2013_crop_50,0.0
759_73_0000_2013_crop_52,0.25
759_73_0000_2013_crop_61,2.75
759_73_0000_2013_crop_63,0.25
759_73_0000_2013_crop_64,0.25
759_73_0000_2013_crop_73,1.0
759_73_0000_2013_crop_85,1.75
759_73_0000_2013_crop_91,1.25
759_73_0000_2013_crop_103,4.0
759_73_0000_2013_crop_114,0.25
759_73_0000_2013_crop_120,0.25
759_73_0000_2013_crop_121,0.0
759_73_0000_2013_negcrop_1,0.0
759_73_0000_2013_negcrop_2,0.0
759_73_0000_2013_negcrop_3,0.0
759_73_0000_2013_negcrop_4,0.0
759_73_0000_2013_negcrop_7,0.0
759_73_0000_2013_negcrop_8,0.0
759_73_0000_2013_negcrop_9,0.0
759_73_0000_2013_negcrop_14,0.0
759_73_0000_2013_negcrop_16,0.0
759_73_0000_2013_negcrop_18,0.0
759_73_0000_2013_negcrop_22,0.0
759_73_0000_2013_negcrop_23,0.0
759_73_0000_2013_negcrop_24,0.0
759_73_0000_2013_negcrop_26,0.0
759_73_0000_2013_negcrop_28,0.0
749_67_7575_2015_crop_106,0.0
749_67_7575_2015_negcrop_1,0.0
749_67_7575_2015_negcrop_3,0.0
749_67_7575_2015_negcrop_4,0.0
758_70_0025_2013_crop_95,1.0
758_70_0025_2013_crop_108,1.25
758_70_0025_2013_crop_120,41.5
758_70_0025_2013_crop_121,38.25
758_70_0025_2013_crop_132,0.25
758_70_0025_2013_negcrop_0,0.0
758_70_0025_2013_negcrop_1,0.0
758_70_0025_2013_negcrop_3,0.0
758_70_0025_2013_negcrop_5,0.0
758_70_0025_2013_negcrop_6,0.0
758_70_0025_2013_negcrop_8,0.0
761_71_5000_2018_crop_11,0.25
761_71_5000_2018_crop_13,0.0
761_71_5000_2018_crop_14,0.5
761_71_5000_2018_crop_17,0.25
761_71_5000_2018_crop_20,0.0
761_71_5000_2018_crop_22,37.0
761_71_5000_2018_crop_23,18.75
761_71_5000_2018_crop_29,1.75
761_71_5000_2018_crop_30,7.5
761_71_5000_2018_crop_34,49.25
761_71_5000_2018_crop_44,1.0
761_71_5000_2018_crop_45,0.75
761_71_5000_2018_crop_46,12.25
761_71_5000_2018_crop_53,0.0
761_71_5000_2018_crop_56,0.25
761_71_5000_2018_crop_65,0.0
761_71_5000_2018_crop_66,1.75
761_71_5000_2018_crop_69,0.0
761_71_5000_2018_crop_79,11.25
761_71_5000_2018_crop_91,3.5
761_71_5000_2018_crop_109,0.5
761_71_5000_2018_crop_121,0.25
761_71_5000_2018_negcrop_3,0.0
761_71_5000_2018_negcrop_5,0.0
761_71_5000_2018_negcrop_7,0.0
761_71_5000_2018_negcrop_8,0.0
761_71_5000_2018_negcrop_9,0.0
761_71_5000_2018_negcrop_10,0.0
761_71_5000_2018_negcrop_12,0.0
761_71_5000_2018_negcrop_13,0.0
761_71_5000_2018_negcrop_14,0.0
761_71_5000_2018_negcrop_17,0.0
761_71_5000_2018_negcrop_18,0.0
761_71_5000_2018_negcrop_26,0.0
761_71_5000_2018_negcrop_28,0.0
761_71_5000_2018_negcrop_29,0.0
761_71_5000_2018_negcrop_33,0.0
761_71_5000_2018_negcrop_34,0.0
753_67_0000_2014_crop_39,15.25
753_67_0000_2014_crop_50,2.25
753_67_0000_2014_negcrop_0,0.0
753_67_0000_2014_negcrop_2,0.0
753_67_0000_2014_negcrop_3,0.0
761_74_0050_2018_crop_63,0.25
761_74_0050_2018_crop_75,4.0
761_74_0050_2018_negcrop_2,0.0
751_67_0025_2015_crop_3,2.75
751_67_0025_2015_crop_4,1.0
751_67_0025_2015_crop_15,1.25
751_67_0025_2015_negcrop_0,0.0
751_67_0025_2015_negcrop_1,0.0
751_67_0025_2015_negcrop_2,0.0
751_67_0025_2015_negcrop_3,0.0
758_77_7500_2013_negcrop_0,0.0
756_69_7550_2014_crop_0,1.0
756_69_7550_2014_crop_116,1.0
756_69_7550_2014_negcrop_2,0.0
749_67_7525_2015_crop_125,0.25
749_67_7525_2015_negcrop_1,0.0
749_67_7525_2015_negcrop_2,0.0
759_70_7575_2013_crop_21,3.5
759_70_7575_2013_crop_32,0.0
759_70_7575_2013_negcrop_0,0.0
759_70_7575_2013_negcrop_1,0.0
759_70_7575_2013_negcrop_2,0.0
756_66_5050_2016_crop_123,0.0
756_66_5050_2016_negcrop_0,0.0
756_66_5050_2016_negcrop_2,0.0
749_67_0025_2014_crop_22,0.25
749_67_0025_2014_crop_47,0.0
749_67_0025_2014_negcrop_0,0.0
749_67_0025_2014_negcrop_1,0.0
749_67_0025_2014_negcrop_2,0.0
763_72_5050_2018_crop_58,0.0
763_72_5050_2018_crop_81,8.25
763_72_5050_2018_crop_104,0.5
763_72_5050_2018_crop_106,0.0
763_72_5050_2018_negcrop_0,0.0
763_72_5050_2018_negcrop_2,0.0
763_72_5050_2018_negcrop_5,0.0
763_72_5050_2018_negcrop_6,0.0
763_72_5050_2018_negcrop_7,0.0
763_72_5050_2018_negcrop_9,0.0
760_72_0025_2018_crop_4,0.0
760_72_0025_2018_crop_17,0.0
760_72_0025_2018_crop_29,1.0
760_72_0025_2018_crop_40,1.5
760_72_0025_2018_crop_51,0.5
760_72_0025_2018_crop_52,0.25
760_72_0025_2018_crop_92,0.0
760_72_0025_2018_crop_96,7.0
760_72_0025_2018_crop_101,0.25
760_72_0025_2018_crop_102,3.75
760_72_0025_2018_crop_103,2.0
760_72_0025_2018_crop_113,7.75
760_72_0025_2018_crop_114,14.75
760_72_0025_2018_crop_115,3.25
760_72_0025_2018_crop_125,3.5
760_72_0025_2018_crop_126,3.75
760_72_0025_2018_crop_127,12.5
760_72_0025_2018_crop_128,25.25
760_72_0025_2018_crop_139,16.25
760_72_0025_2018_crop_140,10.5
760_72_0025_2018_crop_141,16.25
760_72_0025_2018_negcrop_0,0.0
760_72_0025_2018_negcrop_2,0.0
760_72_0025_2018_negcrop_3,0.0
760_72_0025_2018_negcrop_5,0.0
760_72_0025_2018_negcrop_6,0.0
760_72_0025_2018_negcrop_7,0.0
760_72_0025_2018_negcrop_8,0.0
760_72_0025_2018_negcrop_9,0.0
760_72_0025_2018_negcrop_12,0.0
760_72_0025_2018_negcrop_14,0.0
760_72_0025_2018_negcrop_15,0.0
760_72_0025_2018_negcrop_17,0.0
760_72_0025_2018_negcrop_18,0.0
760_72_0025_2018_negcrop_20,0.0
760_72_0025_2018_negcrop_21,0.0
760_72_0025_2018_negcrop_22,0.0
760_72_0025_2018_negcrop_23,0.0
760_72_0025_2018_negcrop_24,0.0
760_72_0025_2018_negcrop_25,0.0
760_72_0025_2018_negcrop_29,0.0
748_61_7575_2019_crop_29,0.75
748_61_7575_2019_crop_37,0.25
748_61_7575_2019_crop_84,0.0
748_61_7575_2019_crop_86,0.0
748_61_7575_2019_crop_98,0.25
748_61_7575_2019_negcrop_0,0.0
748_61_7575_2019_negcrop_2,0.0
748_61_7575_2019_negcrop_3,0.0
748_61_7575_2019_negcrop_7,0.0
748_61_7575_2019_negcrop_8,0.0
764_74_2500_2018_crop_54,2.25
764_74_2500_2018_negcrop_0,0.0
760_75_5000_2015_negcrop_1,0.0
760_75_5000_2015_negcrop_2,0.0
762_74_5000_2018_crop_6,3.25
762_74_5000_2018_crop_16,1.75
762_74_5000_2018_crop_28,2.75
762_74_5000_2018_crop_29,3.0
762_74_5000_2018_negcrop_0,0.0
762_74_5000_2018_negcrop_1,0.0
762_74_5000_2018_negcrop_4,0.0
762_74_5000_2018_negcrop_6,0.0
753_65_0050_2015_negcrop_0,0.0
753_65_0050_2015_negcrop_1,0.0
747_59_7500_2015_crop_25,0.5
747_59_7500_2015_crop_36,1.5
747_59_7500_2015_crop_37,0.0
747_59_7500_2015_crop_38,0.0
747_59_7500_2015_negcrop_0,0.0
747_59_7500_2015_negcrop_1,0.0
747_59_7500_2015_negcrop_2,0.0
747_59_7500_2015_negcrop_3,0.0
761_76_0025_2015_crop_51,0.0
761_76_0025_2015_negcrop_0,0.0
761_76_0025_2015_negcrop_2,0.0
764_71_2525_2018_crop_35,5.0
764_71_2525_2018_crop_47,0.25
764_71_2525_2018_crop_59,8.0
764_71_2525_2018_negcrop_1,0.0
764_71_2525_2018_negcrop_2,0.0
764_73_2500_2018_crop_7,3.5
764_73_2500_2018_crop_8,0.5
764_73_2500_2018_crop_19,0.75
764_73_2500_2018_crop_66,0.0
764_73_2500_2018_negcrop_0,0.0
764_73_2500_2018_negcrop_3,0.0
764_73_2500_2018_negcrop_4,0.0
761_73_2550_2018_crop_0,0.5
761_73_2550_2018_crop_6,0.5
761_73_2550_2018_crop_7,1.25
761_73_2550_2018_crop_8,0.0
761_73_2550_2018_crop_16,0.5
761_73_2550_2018_crop_20,2.75
761_73_2550_2018_crop_21,3.0
761_73_2550_2018_crop_22,2.0
761_73_2550_2018_crop_23,4.5
761_73_2550_2018_crop_30,3.25
761_73_2550_2018_crop_31,31.5
761_73_2550_2018_crop_32,31.5
761_73_2550_2018_crop_33,4.5
761_73_2550_2018_crop_41,3.75
761_73_2550_2018_crop_42,8.75
761_73_2550_2018_crop_50,13.0
761_73_2550_2018_crop_51,29.25
761_73_2550_2018_crop_52,14.75
761_73_2550_2018_crop_53,5.25
761_73_2550_2018_crop_55,1.75
761_73_2550_2018_crop_62,1.5
761_73_2550_2018_crop_63,23.5
761_73_2550_2018_crop_64,7.0
761_73_2550_2018_crop_65,9.5
761_73_2550_2018_crop_66,1.25
761_73_2550_2018_crop_68,0.5
761_73_2550_2018_crop_70,0.0
761_73_2550_2018_crop_75,6.25
761_73_2550_2018_crop_88,0.0
761_73_2550_2018_crop_96,0.25
761_73_2550_2018_crop_116,0.75
761_73_2550_2018_crop_127,0.75
761_73_2550_2018_negcrop_0,0.0
761_73_2550_2018_negcrop_1,0.0
761_73_2550_2018_negcrop_2,0.0
761_73_2550_2018_negcrop_4,0.0
761_73_2550_2018_negcrop_6,0.0
761_73_2550_2018_negcrop_8,0.0
761_73_2550_2018_negcrop_10,0.0
761_73_2550_2018_negcrop_11,0.0
761_73_2550_2018_negcrop_12,0.0
761_73_2550_2018_negcrop_14,0.0
761_73_2550_2018_negcrop_17,0.0
761_73_2550_2018_negcrop_18,0.0
761_73_2550_2018_negcrop_20,0.0
761_73_2550_2018_negcrop_21,0.0
761_73_2550_2018_negcrop_23,0.0
761_73_2550_2018_negcrop_24,0.0
761_73_2550_2018_negcrop_25,0.0
761_73_2550_2018_negcrop_26,0.0
761_73_2550_2018_negcrop_27,0.0
761_73_2550_2018_negcrop_28,0.0
761_73_2550_2018_negcrop_30,0.0
761_73_2550_2018_negcrop_32,0.0
761_73_2550_2018_negcrop_33,0.0
761_73_2550_2018_negcrop_34,0.0
761_73_2550_2018_negcrop_35,0.0
761_73_2550_2018_negcrop_38,0.0
761_73_2550_2018_negcrop_43,0.0
761_73_2550_2018_negcrop_46,0.0
763_71_7575_2018_crop_7,2.5
763_71_7575_2018_crop_8,2.25
763_71_7575_2018_crop_9,5.75
763_71_7575_2018_crop_20,1.25
763_71_7575_2018_negcrop_0,0.0
763_71_7575_2018_negcrop_4,0.0
762_77_2500_2015_crop_113,4.0
762_77_2500_2015_crop_114,1.75
762_77_2500_2015_crop_140,12.25
762_77_2500_2015_negcrop_0,0.0
762_77_2500_2015_negcrop_1,0.0
762_77_2500_2015_negcrop_3,0.0
762_77_2500_2015_negcrop_4,0.0
758_74_0025_2013_crop_13,0.25
758_74_0025_2013_crop_37,1.0
758_74_0025_2013_negcrop_1,0.0
758_74_0025_2013_negcrop_3,0.0
764_72_7550_2018_crop_91,0.5
764_72_7550_2018_crop_94,0.5
764_72_7550_2018_crop_107,0.75
764_72_7550_2018_crop_116,3.25
764_72_7550_2018_negcrop_0,0.0
764_72_7550_2018_negcrop_1,0.0
764_72_7550_2018_negcrop_2,0.0
764_72_7550_2018_negcrop_3,0.0
764_72_7550_2018_negcrop_5,0.0
761_73_0025_2018_crop_6,0.0
761_73_0025_2018_crop_7,0.0
761_73_0025_2018_crop_11,4.75
761_73_0025_2018_crop_13,12.0
761_73_0025_2018_crop_15,3.5
761_73_0025_2018_crop_16,11.75
761_73_0025_2018_crop_17,7.25
761_73_0025_2018_crop_18,20.25
761_73_0025_2018_crop_22,12.0
761_73_0025_2018_crop_23,1.0
761_73_0025_2018_crop_24,0.25
761_73_0025_2018_crop_27,8.0
761_73_0025_2018_crop_31,10.0
761_73_0025_2018_crop_33,25.25
761_73_0025_2018_crop_34,55.25
761_73_0025_2018_crop_35,7.0
761_73_0025_2018_crop_36,33.25
761_73_0025_2018_crop_38,0.5
761_73_0025_2018_crop_41,4.5
761_73_0025_2018_crop_43,6.25
761_73_0025_2018_crop_44,23.75
761_73_0025_2018_crop_46,34.5
761_73_0025_2018_crop_48,0.0
761_73_0025_2018_crop_49,1.25
761_73_0025_2018_crop_51,18.75
761_73_0025_2018_crop_53,7.75
761_73_0025_2018_crop_54,8.75
761_73_0025_2018_crop_57,7.0
761_73_0025_2018_crop_58,11.25
761_73_0025_2018_crop_59,25.25
761_73_0025_2018_crop_60,2.25
761_73_0025_2018_crop_61,1.5
761_73_0025_2018_crop_70,3.25
761_73_0025_2018_crop_71,3.0
761_73_0025_2018_crop_77,5.25
761_73_0025_2018_crop_80,0.5
761_73_0025_2018_crop_82,1.5
761_73_0025_2018_crop_87,2.5
761_73_0025_2018_crop_89,0.25
761_73_0025_2018_crop_92,2.0
761_73_0025_2018_crop_93,2.25
761_73_0025_2018_crop_94,13.25
761_73_0025_2018_crop_95,7.5
761_73_0025_2018_crop_100,15.5
761_73_0025_2018_crop_103,0.0
761_73_0025_2018_crop_104,17.5
761_73_0025_2018_crop_105,16.25
761_73_0025_2018_crop_106,17.25
761_73_0025_2018_crop_111,20.25
761_73_0025_2018_crop_119,11.75
761_73_0025_2018_crop_120,4.25
761_73_0025_2018_crop_130,5.0
761_73_0025_2018_crop_134,19.25
761_73_0025_2018_negcrop_1,0.0
761_73_0025_2018_negcrop_2,0.0
761_73_0025_2018_negcrop_3,0.0
761_73_0025_2018_negcrop_5,0.0
761_73_0025_2018_negcrop_8,0.0
761_73_0025_2018_negcrop_10,0.0
761_73_0025_2018_negcrop_11,0.0
761_73_0025_2018_negcrop_14,0.0
761_73_0025_2018_negcrop_15,0.0
761_73_0025_2018_negcrop_16,0.0
761_73_0025_2018_negcrop_17,0.0
761_73_0025_2018_negcrop_18,0.0
761_73_0025_2018_negcrop_19,0.0
761_73_0025_2018_negcrop_21,0.0
761_73_0025_2018_negcrop_24,0.0
761_73_0025_2018_negcrop_25,0.0
761_73_0025_2018_negcrop_27,0.0
761_73_0025_2018_negcrop_28,0.0
761_73_0025_2018_negcrop_29,0.0
761_73_0025_2018_negcrop_33,0.0
761_73_0025_2018_negcrop_35,0.0
761_73_0025_2018_negcrop_37,0.0
761_73_0025_2018_negcrop_38,0.0
761_73_0025_2018_negcrop_39,0.0
761_73_0025_2018_negcrop_40,0.0
761_73_0025_2018_negcrop_41,0.0
761_73_0025_2018_negcrop_42,0.0
761_73_0025_2018_negcrop_43,0.0
761_73_0025_2018_negcrop_45,0.0
761_73_0025_2018_negcrop_47,0.0
761_73_0025_2018_negcrop_48,0.0
761_73_0025_2018_negcrop_49,0.0
761_73_0025_2018_negcrop_50,0.0
761_73_0025_2018_negcrop_51,0.0
761_73_0025_2018_negcrop_52,0.0
761_73_0025_2018_negcrop_53,0.0
761_73_0025_2018_negcrop_54,0.0
761_73_0025_2018_negcrop_55,0.0
761_73_0025_2018_negcrop_56,0.0
761_73_0025_2018_negcrop_57,0.0
761_75_2525_2015_crop_9,14.0
761_75_2525_2015_crop_33,0.0
761_75_2525_2015_crop_56,6.25
761_75_2525_2015_crop_78,0.0
761_75_2525_2015_crop_85,0.5
761_75_2525_2015_crop_86,0.75
761_75_2525_2015_negcrop_0,0.0
761_75_2525_2015_negcrop_2,0.0
761_75_2525_2015_negcrop_4,0.0
761_75_2525_2015_negcrop_6,0.0
761_75_2525_2015_negcrop_7,0.0
761_75_2525_2015_negcrop_10,0.0
761_75_2525_2015_negcrop_11,0.0
761_75_2525_2015_negcrop_12,0.0
758_72_2525_2013_crop_83,2.5
758_72_2525_2013_crop_116,2.5
758_72_2525_2013_crop_117,0.0
758_72_2525_2013_crop_128,2.25
758_72_2525_2013_crop_129,0.0
758_72_2525_2013_crop_130,0.0
758_72_2525_2013_crop_141,0.0
758_72_2525_2013_crop_142,1.5
758_72_2525_2013_negcrop_0,0.0
